# ./areas-1gluon-for-root -out root-games/ghosted-siscone.dat -ghost_kt 1e-5 -ghost_area 0.04 -ghost_etamax 4.0 -kt_scatter 1 
# jet def: SISCone jet finder with cone_radius = 1, overlap_threshold = 0.5, n_pass_max = 1, caching turned off
 37 -0.999998 4.81055 1.68824e-05
 38 -0.999999 5.0069 1.66919e-05
 39 -0.999986 5.20324 1.47889e-05
 40 -0.999999 5.39961 1.48138e-05
 41 -0.999982 5.59594 1.00213e-05
 42 -0.999981 5.7923 1.04374e-05
 43 -0.999983 5.98864 1.15614e-05
 44 -0.999987 6.185 1.99513e-05
 45 -1.19999 4.61421 1.23576e-05
 46 -1.19999 4.81055 1.09399e-05
 47 -1.19998 5.00691 1.74155e-05
 48 -1.19999 5.20325 1.92203e-05
 49 -1.19998 5.3996 1.71912e-05
 50 -1.19999 5.59596 1.92578e-05
 51 -1.2 5.79229 1.45888e-05
 52 -1.19998 5.98865 1.92261e-05
 53 -1.39999 5.0069 1.96601e-05
 54 -1.4 5.20326 1.02562e-05
 55 -1.39999 5.39961 1.74187e-05
 56 -1.6 5.59596 1.56426e-05
 57 -1.39998 5.59596 1.4744e-05
#END
3 -3.59998 3.77549 0.00051112
 0 -2.79999 3.04341 1.33762e-05
 1 -2.8 3.23976 1.12765e-05
 2 -2.79998 3.43611 1.64471e-05
 3 -2.8 4.6142 1.53452e-05
 4 -2.8 4.81055 1.71278e-05
 5 -2.79999 5.00691 1.71082e-05
 6 -2.99998 2.84705 1.57442e-05
 7 -2.99998 3.0434 1.78847e-05
 8 -2.99999 3.23975 1.37753e-05
 9 -3 3.43611 1.81691e-05
 10 -2.99999 3.63245 1.0109e-05
 11 -3 3.82881 1.06824e-05
 12 -2.99999 4.02516 1.78326e-05
 13 -2.99998 4.41786 1.03903e-05
 14 -2.99998 4.6142 1.01065e-05
 15 -2.99999 4.81056 1.31571e-05
 16 -3.2 2.84706 1.09247e-05
 17 -3.19999 3.04341 1.69394e-05
 18 -3.19999 3.23976 1.24941e-05
 19 -3.19999 3.43611 1.98656e-05
 20 -3.2 3.63246 1.68288e-05
 21 -3.19998 3.82881 1.21046e-05
 22 -3.2 4.02516 1.46341e-05
 23 -3.19999 4.22151 1.85654e-05
 24 -3.19998 4.41785 1.40786e-05
 25 -3.2 4.61421 1.07549e-05
 26 -3.39999 2.06166 1.30238e-05
 27 -3.39998 2.84706 1.09217e-05
 28 -3.4 3.0434 1.19398e-05
 29 -3.4 3.23975 1.61191e-05
 30 -3.39999 3.43611 1.36251e-05
 31 -3.39999 3.63246 1.68097e-05
 32 -3.39999 3.82881 1.68052e-05
 33 -3.39998 4.02516 1.89577e-05
 34 -3.39999 4.2215 1.39549e-05
 35 -3.39999 4.41785 1.48788e-05
 36 -3.39999 4.6142 1.27201e-05
 37 -3.39999 4.81056 1.24597e-05
 38 -3.39998 5.98865 1.36527e-05
 39 -3.39998 6.18501 1.79287e-05
 40 -3.39998 0.0981562 1.52085e-05
 41 -3.59999 1.66897 1.45172e-05
 42 -3.59998 1.86531 1.65448e-05
 43 -3.6 2.06166 1.32494e-05
 44 -3.6 2.258 1.03481e-05
 45 -3.6 2.65071 1.8661e-05
 46 -3.59999 2.84706 1.0489e-05
 47 -3.59998 3.04341 1.1666e-05
 48 -3.59999 3.23976 1.19052e-05
 49 -3.59999 3.4361 1.25173e-05
 50 -3.6 3.63245 1.03574e-05
 51 -3.6 3.8288 1.89183e-05
 52 -3.59998 4.02516 1.09127e-05
 53 -3.59999 4.22151 1.92227e-05
 54 -3.59998 4.41786 1.50879e-05
 55 -3.59998 4.6142 1.08332e-05
 56 -3.59999 4.81055 1.97282e-05
 57 -3.59999 5.00689 1.65569e-05
 58 -3.59998 5.79231 1.10807e-05
 59 -3.59998 5.98866 1.14945e-05
 60 -3.59998 6.18501 1.35717e-05
 61 -3.59998 0.0981698 1.71107e-05
 62 -3.59999 1.07992 1.28402e-05
 63 -3.59999 1.27626 1.40868e-05
